DAILY VALUES

Stations
Stnr;Name;Operates from;Operates until;Altitude;Latitude;Longitude;Municipality;County;Region
17980;OSLO - LJABRUVEIEN;Jan 2000;;92;59.8427;10.8236;Oslo;Oslo;SOUTHEASTERN NORWAY
18210;OSLO - HOVIN;Jan 1999;;100;59.9230;10.8040;Oslo;Oslo;SOUTHEASTERN NORWAY
18269;OSLO - HAUGENSTUA;Jan 2000;;123;59.9540;10.9050;Oslo;Oslo;SOUTHEASTERN NORWAY
18420;OSLO - DISEN;Jun 1998;;130;59.9463;10.7903;Oslo;Oslo;SOUTHEASTERN NORWAY
18815;OSLO - BYGDØY;Jan 2000;;15;59.9050;10.6828;Oslo;Oslo;SOUTHEASTERN NORWAY
18920;OSLO - BESSERUD;Sep 1998;;177;59.9573;10.6710;Oslo;Oslo;SOUTHEASTERN NORWAY
18980;OSLO - LILLEAKER;Jan 2000;;39;59.9203;10.6343;Oslo;Oslo;SOUTHEASTERN NORWAY
26990;SANDE - GALLEBERG;Jan 1995;;60;59.6193;10.2150;Sande;Vestfold;SOUTHEASTERN NORWAY
27270;TØNSBERG - KILEN;Jan 1999;;3;59.2782;10.4312;Tønsberg;Vestfold;SOUTHEASTERN NORWAY

Elements
Code;Name;Unit
TAM;Mean temperature;degC
TAN;Minimum temperature;degC
TAND;Air temperatur;degC
TAX;Maximum temperature;degC
TAXD;Air temperature;degC


****************** NOTE *****************
No data for: 18210, 18210, 18210, 18210, 18210, 18210, 18210, 18210, 18210, 18210, 18210, 18269, 18420, 18980
********************************************

Quality information for calculated values
Explanation;Code
OK;OK
Slightly uncertain;LU
Very uncertain;SU
Very uncertain, modeldata;SU-M
Erroneous;FE

****************** NOTE *****************
Datavalue marked x means not access or that the quality is 'Very uncertain, modeldata' (Level 6 or more).
********************************************

St.no;Date;TAM;fTAM;TAN;fTAN;TAND;fTAND;TAX;fTAX;TAXD;fTAXD
18269;04.10.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;05.10.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;06.10.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;07.10.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;08.10.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;09.10.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;10.10.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;11.10.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;12.10.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;13.10.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;14.10.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;15.10.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;16.10.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;17.10.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;18.10.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;19.10.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;20.10.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;21.10.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;22.10.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;23.10.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;24.10.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;25.10.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;26.10.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;27.10.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;28.10.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;29.10.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;30.10.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;31.10.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;01.11.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;02.11.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;03.11.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;04.11.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;05.11.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;06.11.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;07.11.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;08.11.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;09.11.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;10.11.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;11.11.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;12.11.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;13.11.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;14.11.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;15.11.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;16.11.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;17.11.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;18.11.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;19.11.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;20.11.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;21.11.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;22.11.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;23.11.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;24.11.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;25.11.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;26.11.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;27.11.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;28.11.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;29.11.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;30.11.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;01.12.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;02.12.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;03.12.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;04.12.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;05.12.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;06.12.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;07.12.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;08.12.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;09.12.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;10.12.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;11.12.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;12.12.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;13.12.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;14.12.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;15.12.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;16.12.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;17.12.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;18.12.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;19.12.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;20.12.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;21.12.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;22.12.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;23.12.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;24.12.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;25.12.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;26.12.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;27.12.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;28.12.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;29.12.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;30.12.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;31.12.2014;-9999;;-9999;;-9999;;-9999;;-9999;
18269;01.01.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;02.01.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;03.01.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;04.01.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;05.01.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;06.01.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;07.01.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;08.01.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;09.01.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;10.01.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;11.01.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;12.01.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;13.01.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;14.01.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;15.01.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;16.01.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;17.01.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;18.01.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;19.01.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;20.01.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;21.01.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;22.01.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;23.01.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;24.01.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;25.01.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;26.01.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;27.01.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;28.01.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;29.01.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;30.01.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;31.01.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;01.02.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;02.02.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;03.02.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;04.02.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;05.02.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;06.02.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;07.02.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;08.02.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;09.02.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;10.02.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;11.02.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;12.02.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;13.02.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;14.02.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;15.02.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;16.02.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;17.02.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;18.02.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;19.02.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;20.02.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;21.02.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;22.02.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;23.02.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;24.02.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;25.02.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;26.02.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;27.02.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;28.02.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;01.03.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;02.03.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;03.03.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;04.03.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;05.03.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;06.03.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;07.03.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;08.03.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;09.03.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;10.03.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;11.03.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;12.03.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;13.03.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;14.03.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;15.03.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;16.03.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;17.03.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;18.03.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;19.03.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;20.03.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;21.03.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;22.03.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;23.03.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;24.03.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;25.03.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;26.03.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;27.03.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;28.03.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;29.03.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;30.03.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;31.03.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;01.04.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;02.04.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;03.04.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;04.04.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;05.04.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;06.04.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;07.04.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;08.04.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;09.04.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;10.04.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;11.04.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;12.04.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;13.04.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;14.04.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;15.04.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;16.04.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;17.04.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;18.04.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;19.04.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;20.04.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;21.04.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;22.04.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;23.04.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;24.04.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;25.04.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;26.04.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;27.04.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;28.04.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;29.04.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;30.04.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;01.05.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;02.05.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;03.05.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;04.05.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;05.05.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;06.05.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;07.05.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;08.05.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;09.05.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;10.05.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;11.05.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;12.05.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;13.05.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;14.05.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;15.05.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;16.05.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;17.05.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;18.05.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;19.05.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;20.05.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;21.05.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;22.05.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;23.05.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;24.05.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;25.05.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;26.05.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;27.05.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;28.05.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;29.05.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;30.05.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;31.05.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;01.06.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;02.06.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;03.06.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;04.06.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;05.06.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;06.06.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;07.06.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;08.06.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;09.06.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;10.06.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;11.06.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;12.06.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;13.06.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;14.06.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;15.06.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;16.06.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;17.06.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;18.06.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;19.06.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;20.06.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;21.06.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;22.06.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;23.06.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;24.06.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;25.06.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;26.06.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;27.06.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;28.06.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;29.06.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;30.06.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;01.07.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;02.07.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;03.07.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;04.07.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;05.07.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;06.07.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;07.07.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;08.07.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;09.07.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;10.07.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;11.07.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;12.07.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;13.07.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;14.07.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;15.07.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;16.07.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;17.07.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;18.07.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;19.07.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;20.07.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;21.07.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;22.07.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;23.07.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;24.07.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;25.07.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;26.07.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;27.07.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;28.07.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;29.07.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;30.07.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;31.07.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;01.08.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;02.08.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;03.08.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;04.08.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;05.08.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;06.08.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;07.08.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;08.08.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;09.08.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;10.08.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;11.08.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;12.08.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;13.08.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;14.08.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;15.08.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;16.08.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;17.08.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;18.08.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;19.08.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;20.08.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;21.08.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;22.08.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;23.08.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;24.08.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;25.08.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;26.08.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;27.08.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;28.08.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;29.08.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;30.08.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;31.08.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;01.09.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;02.09.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;03.09.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;04.09.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;05.09.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;06.09.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;07.09.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;08.09.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;09.09.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;10.09.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;11.09.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;12.09.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;13.09.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;14.09.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;15.09.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;16.09.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;17.09.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;18.09.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;19.09.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;20.09.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;21.09.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;22.09.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;23.09.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;24.09.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;25.09.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;26.09.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;27.09.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;28.09.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;29.09.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;30.09.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;01.10.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;02.10.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;03.10.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;04.10.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;05.10.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;06.10.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;07.10.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;08.10.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;09.10.2015;-9999;;-9999;;-9999;;-9999;;-9999;
18269;10.10.2015;-9999;;-9999;;-9999;;-9999;;-9999;
